com;typecom;reg;dep;arr;tncc;ncc;nccenr;libelle;can;comparent;nom_commune;latitude;longitude
21094;COM;27;21;212;0;BOURBERAIN;Bourberain;Bourberain;2121;;Bourberain;47.5;5.3
21095;COM;27;21;211;0;BOUSSELANGE;Bousselange;Bousselange;2104;;Bousselange;46.983333;5.266667
21096;COM;27;21;212;0;BOUSSENOIS;Boussenois;Boussenois;2116;;Boussenois;47.633333;5.216667
21097;COM;27;21;213;0;BOUSSEY;Boussey;Boussey;2122;;Boussey;47.366667;4.55
21098;COM;27;21;213;0;BOUX SOUS SALMAISE;Boux-sous-Salmaise;Boux-sous-Salmaise;2119;;Boux-sous-Salmaise;47.466667;4.633333
21099;COM;27;21;211;0;BOUZE LES BEAUNE;Bouze-lès-Beaune;Bouze-lès-Beaune;2117;;Bouze-lÃ¨s-Beaune;47.05;4.766667
21100;COM;27;21;213;0;BRAIN;Brain;Brain;2122;;Brain;47.466667;4.5
21101;COM;27;21;213;0;BRAUX;Braux;Braux;2122;;Braux;47.416667;4.433333
21102;COM;27;21;211;0;BRAZEY EN MORVAN;Brazey-en-Morvan;Brazey-en-Morvan;2101;;Brazey-en-Morvan;47.183333;4.3
21103;COM;27;21;211;0;BRAZEY EN PLAINE;Brazey-en-Plaine;Brazey-en-Plaine;2104;;Brazey-en-Plaine;47.133333;5.216667
21104;COM;27;21;213;0;BREMUR ET VAUROIS;Brémur-et-Vaurois;Brémur-et-Vaurois;2105;;BrÃ©mur-et-Vaurois;47.733333;4.6
21105;COM;27;21;212;0;BRESSEY SUR TILLE;Bressey-sur-Tille;Bressey-sur-Tille;2107;;Bressey-sur-Tille;47.3;5.183333
21106;COM;27;21;212;0;BRETENIERE;Bretenière;Bretenière;2118;;BreteniÃ¨re;;
21107;COM;27;21;212;0;BRETIGNY;Bretigny;Bretigny;2114;;Bretigny;47.4;5.1
21108;COM;27;21;213;0;BRIANNY;Brianny;Brianny;2122;;Brianny;47.416667;4.366667
21109;COM;27;21;213;0;BRION SUR OURCE;Brion-sur-Ource;Brion-sur-Ource;2105;;Brion-sur-Ource;47.916667;4.65
21110;COM;27;21;211;0;BROCHON;Brochon;Brochon;2118;;Brochon;47.233333;4.966667
21111;COM;27;21;212;0;BROGNON;Brognon;Brognon;2114;;Brognon;47.4;5.166667
21112;COM;27;21;211;0;BROIN;Broin;Broin;2104;;Broin;47.083333;5.1
21113;COM;27;21;211;0;BROINDON;Broindon;Broindon;2120;;Broindon;47.2;5.05
21114;COM;27;21;213;0;BUFFON;Buffon;Buffon;2119;;Buffon;47.65;4.283333
21115;COM;27;21;213;0;BUNCEY;Buncey;Buncey;2105;;Buncey;47.816667;4.566667
21116;COM;27;21;213;0;BURE LES TEMPLIERS;Bure-les-Templiers;Bure-les-Templiers;2105;;Bure-les-Templiers;47.733333;4.9
21117;COM;27;21;213;0;BUSSEAUT;Busseaut;Busseaut;2105;;Busseaut;47.733333;4.65
21118;COM;27;21;212;0;BUSSEROTTE ET MONTENAILLE;Busserotte-et-Montenaille;Busserotte-et-Montenaille;2116;;Busserotte-et-Montenaille;;
21119;COM;27;21;212;0;BUSSIERES;Bussières;Bussières;2116;;BussiÃ¨res;;
21120;COM;27;21;211;3;BUSSIERE SUR OUCHE;Bussière-sur-Ouche;La Bussière-sur-Ouche;2101;;La BussiÃ¨re-sur-Ouche;47.216667;4.716667
21121;COM;27;21;212;0;BUSSY LA PESLE;Bussy-la-Pesle;Bussy-la-Pesle;2123;;Bussy-la-Pesle;47.366667;4.7
21122;COM;27;21;213;0;BUSSY LE GRAND;Bussy-le-Grand;Bussy-le-Grand;2119;;Bussy-le-Grand;47.583333;4.516667
21123;COM;27;21;213;0;BUXEROLLES;Buxerolles;Buxerolles;2105;;Buxerolles;47.8;4.933333
21124;COM;27;21;211;0;CENSEREY;Censerey;Censerey;2101;;Censerey;47.2;4.35
21125;COM;27;21;213;0;CERILLY;Cérilly;Cérilly;2105;;CÃ©rilly;;
21126;COM;27;21;212;0;CESSEY SUR TILLE;Cessey-sur-Tille;Cessey-sur-Tille;2115;;Cessey-sur-Tille;47.283333;5.216667
21127;COM;27;21;212;0;CHAIGNAY;Chaignay;Chaignay;2116;;Chaignay;47.466667;5.066667
21128;COM;27;21;211;0;CHAILLY SUR ARMANCON;Chailly-sur-Armançon;Chailly-sur-Armançon;2101;;Chailly-sur-ArmanÃ§on;47.266667;4.483333
21129;COM;27;21;213;0;CHAMBAIN;Chambain;Chambain;2105;;Chambain;47.8;4.916667
21130;COM;27;21;212;0;CHAMBEIRE;Chambeire;Chambeire;2115;;Chambeire;47.283333;5.25
21131;COM;27;21;211;0;CHAMBLANC;Chamblanc;Chamblanc;2104;;Chamblanc;47.016667;5.15
21132;COM;27;21;211;0;CHAMBOEUF;Chambœuf;Chambœuf;2118;;Chamboeuf;47.233333;4.9
21133;COM;27;21;211;0;CHAMBOLLE MUSIGNY;Chambolle-Musigny;Chambolle-Musigny;2118;;Chambolle-Musigny;47.183333;4.95
21134;COM;27;21;213;0;CHAMESSON;Chamesson;Chamesson;2105;;Chamesson;47.783333;4.533333
21135;COM;27;21;212;0;CHAMPAGNE SUR VINGEANNE;Champagne-sur-Vingeanne;Champagne-sur-Vingeanne;2121;;Champagne-sur-Vingeanne;47.45;5.4
21136;COM;27;21;212;0;CHAMPAGNY;Champagny;Champagny;2114;;Champagny;47.466667;4.766667
21137;COM;27;21;213;0;CHAMP D OISEAU;'Champ-d''Oiseau';'Champ-d''Oiseau';2119;;'Champ-d''Oiseau';47.55;4.35
21138;COM;27;21;212;0;CHAMPDOTRE;Champdôtre;Champdôtre;2102;;ChampdÃ´tre;47.183333;5.3
21139;COM;27;21;213;0;CHAMPEAU EN MORVAN;Champeau-en-Morvan;Champeau-en-Morvan;2122;;Champeau-en-Morvan;;
21140;COM;27;21;211;0;CHAMPIGNOLLES;Champignolles;Champignolles;2101;;Champignolles;47.05;4.566667
21141;COM;27;21;213;0;CHAMPRENAULT;Champrenault;Champrenault;2122;;Champrenault;47.4;4.683333
21142;COM;27;21;212;0;CHANCEAUX;Chanceaux;Chanceaux;2116;;Chanceaux;47.516667;4.7
21143;COM;27;21;213;0;CHANNAY;Channay;Channay;2105;;Channay;47.883333;4.333333
21144;COM;27;21;213;0;CHARENCEY;Charencey;Charencey;2119;;Charencey;47.416667;4.666667
21145;COM;27;21;213;0;CHARIGNY;Charigny;Charigny;2122;;Charigny;47.433333;4.433333
21146;COM;27;21;212;0;CHARMES;Charmes;Charmes;2121;;Charmes;47.383333;5.35
21147;COM;27;21;213;0;CHARNY;Charny;Charny;2122;;Charny;;
21148;COM;27;21;211;0;CHARREY SUR SAONE;Charrey-sur-Saône;Charrey-sur-Saône;2104;;Charrey-sur-SaÃ´ne;47.083333;5.166667
21149;COM;27;21;213;0;CHARREY SUR SEINE;Charrey-sur-Seine;Charrey-sur-Seine;2105;;Charrey-sur-Seine;;
21150;COM;27;21;211;0;CHASSAGNE MONTRACHET;Chassagne-Montrachet;Chassagne-Montrachet;2117;;Chassagne-Montrachet;46.933333;4.733333
21151;COM;27;21;213;0;CHASSEY;Chassey;Chassey;2122;;Chassey;47.483333;4.45
21152;COM;27;21;211;0;CHATEAUNEUF;Châteauneuf;Châteauneuf;2101;;ChÃ¢teauneuf;47.216667;4.65
21153;COM;27;21;211;0;CHATELLENOT;Châtellenot;Châtellenot;2101;;ChÃ¢tellenot;;
21154;COM;27;21;213;0;CHATILLON SUR SEINE;Châtillon-sur-Seine;Châtillon-sur-Seine;2105;;ChÃ¢tillon-sur-Seine;47.85;4.55
21155;COM;27;21;211;0;CHAUDENAY LA VILLE;Chaudenay-la-Ville;Chaudenay-la-Ville;2101;;Chaudenay-la-Ville;47.166667;4.65
21156;COM;27;21;211;0;CHAUDENAY LE CHATEAU;Chaudenay-le-Château;Chaudenay-le-Château;2101;;Chaudenay-le-ChÃ¢teau;47.183333;4.65
21157;COM;27;21;213;0;CHAUGEY;Chaugey;Chaugey;2105;;Chaugey;47.75;4.95
21158;COM;27;21;212;0;CHAUME ET COURCHAMP;Chaume-et-Courchamp;Chaume-et-Courchamp;2121;;Chaume-et-Courchamp;;
21159;COM;27;21;213;3;CHAUME;Chaume;La Chaume;2105;;La Chaume;;
21160;COM;27;21;213;0;CHAUME LES BAIGNEUX;Chaume-lès-Baigneux;Chaume-lès-Baigneux;2105;;Chaume-lÃ¨s-Baigneux;47.633333;4.583333
21161;COM;27;21;213;0;CHAUMONT LE BOIS;Chaumont-le-Bois;Chaumont-le-Bois;2105;;Chaumont-le-Bois;47.916667;4.583333
21162;COM;27;21;211;0;CHAUX;Chaux;Chaux;2120;;Chaux;47.133333;4.9
21163;COM;27;21;212;0;CHAZEUIL;Chazeuil;Chazeuil;2116;;Chazeuil;;
21164;COM;27;21;211;0;CHAZILLY;Chazilly;Chazilly;2101;;Chazilly;47.183333;4.583333
21165;COM;27;21;213;0;CHEMIN D AISEY;'Chemin-d''Aisey';'Chemin-d''Aisey';2105;;'Chemin-d''Aisey';47.733333;4.566667
21166;COM;27;21;212;0;CHENOVE;Chenôve;Chenôve;2106;;ChenÃ´ve;47.283333;5
21167;COM;27;21;212;0;CHEUGE;Cheuge;Cheuge;2121;;Cheuge;47.383333;5.4
21168;COM;27;21;213;0;CHEVANNAY;Chevannay;Chevannay;2122;;Chevannay;47.4;4.65
21169;COM;27;21;211;0;CHEVANNES;Chevannes;Chevannes;2118;;Chevannes;;
21170;COM;27;21;211;0;CHEVIGNY EN VALIERE;Chevigny-en-Valière;Chevigny-en-Valière;2117;;Chevigny-en-ValiÃ¨re;46.966667;4.966667
21171;COM;27;21;212;0;CHEVIGNY SAINT SAUVEUR;Chevigny-Saint-Sauveur;Chevigny-Saint-Sauveur;2107;;Chevigny-Saint-Sauveur;47.3;5.133333
21172;COM;27;21;211;0;CHIVRES;Chivres;Chivres;2104;;Chivres;;
21173;COM;27;21;211;0;CHOREY LES BEAUNE;Chorey-les-Beaune;Chorey-les-Beaune;2117;;Chorey-les-Beaune;47.05;4.866667
21175;COM;27;21;212;0;CIREY LES PONTAILLER;Cirey-lès-Pontailler;Cirey-lès-Pontailler;2102;;Cirey-lÃ¨s-Pontailler;47.3;5.3
21176;COM;27;21;211;0;CIVRY EN MONTAGNE;Civry-en-Montagne;Civry-en-Montagne;2101;;Civry-en-Montagne;47.283333;4.6
21177;COM;27;21;213;0;CLAMEREY;Clamerey;Clamerey;2122;;Clamerey;47.383333;4.433333
21178;COM;27;21;211;0;VALFORET;Valforêt;Valforêt;2118;;ClÃ©mencey;47.25;4.883333
21179;COM;27;21;212;0;CLENAY;Clénay;Clénay;2114;;ClÃ©nay;47.4;5.116667
21180;COM;27;21;212;0;CLERY;Cléry;Cléry;2102;;ClÃ©ry;47.283333;5.5
21181;COM;27;21;211;0;CLOMOT;Clomot;Clomot;2101;;Clomot;47.183333;4.483333
21182;COM;27;21;211;0;COLLONGES LES BEVY;Collonges-lès-Bévy;Collonges-lès-Bévy;2118;;Collonges-lÃ¨s-BÃ©vy;47.166667;4.85
21183;COM;27;21;212;0;COLLONGES LES PREMIERES;Collonges-lès-Premières;Collonges-lès-Premières;2115;;Collonges-lÃ¨s-PremiÃ¨res;47.216667;5.266667
21184;COM;27;21;211;0;COLOMBIER;Colombier;Colombier;2101;;Colombier;47.166667;4.666667
21185;COM;27;21;211;0;COMBERTAULT;Combertault;Combertault;2117;;Combertault;47;4.9
21186;COM;27;21;211;0;COMBLANCHIEN;Comblanchien;Comblanchien;2120;;Comblanchien;47.1;4.916667
21187;COM;27;21;211;0;COMMARIN;Commarin;Commarin;2101;;Commarin;47.25;4.65
21189;COM;27;21;211;0;CORBERON;Corberon;Corberon;2117;;Corberon;47.016667;4.983333
21190;COM;27;21;211;0;CORCELLES LES ARTS;Corcelles-les-Arts;Corcelles-les-Arts;2117;;Corcelles-les-Arts;46.95;4.8
21191;COM;27;21;211;0;CORCELLES LES CITEAUX;Corcelles-lès-Cîteaux;Corcelles-lès-Cîteaux;2120;;Corcelles-lÃ¨s-CÃ®teaux;47.166667;5.083333
21192;COM;27;21;212;0;CORCELLES LES MONTS;Corcelles-les-Monts;Corcelles-les-Monts;2113;;Corcelles-les-Monts;47.3;4.933333
21193;COM;27;21;211;0;CORGENGOUX;Corgengoux;Corgengoux;2117;;Corgengoux;46.983333;5
21194;COM;27;21;211;0;CORGOLOIN;Corgoloin;Corgoloin;2120;;Corgoloin;47.083333;4.916667
21195;COM;27;21;211;0;CORMOT VAUCHIGNON;Cormot-Vauchignon;Cormot-Vauchignon;2101;;Cormot-le-Grand;46.966667;4.633333
21196;COM;27;21;211;0;CORPEAU;Corpeau;Corpeau;2117;;Corpeau;46.933333;4.75
21197;COM;27;21;213;0;CORPOYER LA CHAPELLE;Corpoyer-la-Chapelle;Corpoyer-la-Chapelle;2119;;Corpoyer-la-Chapelle;47.533333;4.616667
21198;COM;27;21;213;0;CORROMBLES;Corrombles;Corrombles;2122;;Corrombles;47.516667;4.2
21199;COM;27;21;213;0;CORSAINT;Corsaint;Corsaint;2122;;Corsaint;47.533333;4.2
21200;COM;27;21;211;0;COUCHEY;Couchey;Couchey;2118;;Couchey;47.266667;4.983333
21201;COM;27;21;213;0;COULMIER LE SEC;Coulmier-le-Sec;Coulmier-le-Sec;2105;;Coulmier-le-Sec;47.75;4.483333
21202;COM;27;21;213;0;COURBAN;Courban;Courban;2105;;Courban;47.916667;4.733333
21203;COM;27;21;213;0;COURCELLES FREMOY;Courcelles-Frémoy;Courcelles-Frémoy;2122;;Courcelles-FrÃ©moy;47.45;4.166667
21204;COM;27;21;213;0;COURCELLES LES MONTBARD;Courcelles-lès-Montbard;Courcelles-lès-Montbard;2119;;Courcelles-lÃ¨s-Montbard;47.6;4.4
21205;COM;27;21;213;0;COURCELLES LES SEMUR;Courcelles-lès-Semur;Courcelles-lès-Semur;2122;;Courcelles-lÃ¨s-Semur;47.45;4.3
21207;COM;27;21;212;0;COURLON;Courlon;Courlon;2116;;Courlon;47.65;5
21208;COM;27;21;212;0;COURTIVRON;Courtivron;Courtivron;2116;;Courtivron;47.533333;4.966667
21209;COM;27;21;212;0;COUTERNON;Couternon;Couternon;2121;;Couternon;47.333333;5.15
21210;COM;27;21;211;0;CREANCEY;Créancey;Créancey;2101;;CrÃ©ancey;47.25;4.6
21211;COM;27;21;212;0;CRECEY SUR TILLE;Crécey-sur-Tille;Crécey-sur-Tille;2116;;CrÃ©cey-sur-Tille;47.566667;5.133333
21212;COM;27;21;213;0;CREPAND;Crépand;Crépand;2119;;CrÃ©pand;47.616667;4.316667
21213;COM;27;21;212;0;CRIMOLOIS;Crimolois;Crimolois;2107;;Crimolois;47.266667;5.116667
21214;COM;27;21;211;0;CRUGEY;Crugey;Crugey;2101;;Crugey;47.183333;4.683333
21215;COM;27;21;212;0;CUISEREY;Cuiserey;Cuiserey;2121;;Cuiserey;47.366667;5.316667
21216;COM;27;21;211;0;CULETRE;Culètre;Culètre;2101;;CulÃ¨tre;47.15;4.583333
21217;COM;27;21;211;0;CURLEY;Curley;Curley;2118;;Curley;47.2;4.916667
21218;COM;27;21;212;0;CURTIL SAINT SEINE;Curtil-Saint-Seine;Curtil-Saint-Seine;2114;;Curtil-Saint-Seine;47.45;4.933333
21219;COM;27;21;211;0;CURTIL VERGY;Curtil-Vergy;Curtil-Vergy;2118;;Curtil-Vergy;47.166667;4.883333
21220;COM;27;21;212;0;CUSSEY LES FORGES;Cussey-les-Forges;Cussey-les-Forges;2116;;Cussey-les-Forges;47.65;5.083333
21221;COM;27;21;211;0;CUSSY LA COLONNE;Cussy-la-Colonne;Cussy-la-Colonne;2101;;Cussy-la-Colonne;47.05;4.65
21222;COM;27;21;211;0;CUSSY LE CHATEL;Cussy-le-Châtel;Cussy-le-Châtel;2101;;Cussy-le-ChÃ¢tel;47.166667;4.583333
21223;COM;27;21;212;0;DAIX;Daix;Daix;2114;;Daix;47.35;5
21224;COM;27;21;213;0;DAMPIERRE EN MONTAGNE;Dampierre-en-Montagne;Dampierre-en-Montagne;2122;;Dampierre-en-Montagne;47.433333;4.566667
21225;COM;27;21;212;0;DAMPIERRE ET FLEE;Dampierre-et-Flée;Dampierre-et-Flée;2121;;Dampierre-et-FlÃ©e;47.466667;5.366667
21226;COM;27;21;213;0;DARCEY;Darcey;Darcey;2119;;Darcey;47.55;4.566667
21227;COM;27;21;212;0;DAROIS;Darois;Darois;2114;;Darois;47.383333;4.933333
21228;COM;27;21;211;0;DETAIN ET BRUANT;Détain-et-Bruant;Détain-et-Bruant;2118;;DÃ©tain-et-Bruant;47.166667;4.783333
21229;COM;27;21;211;0;DIANCEY;Diancey;Diancey;2101;;Diancey;47.183333;4.366667
21230;COM;27;21;212;0;DIENAY;Diénay;Diénay;2116;;DiÃ©nay;47.516667;5.066667
21231;COM;27;21;212;0;DIJON;Dijon;Dijon;2199;;Dijon;47.316667;5.016667
21231;COM;27;21;212;0;DIJON;Dijon;Dijon;2199;;Dijon;47.316667;5.016667
21231;COM;27;21;212;0;DIJON;Dijon;Dijon;2199;;Dijon;47.316667;5.016667
21232;COM;27;21;213;0;DOMPIERRE EN MORVAN;Dompierre-en-Morvan;Dompierre-en-Morvan;2122;;Dompierre-en-Morvan;47.4;4.233333
21233;COM;27;21;212;0;DRAMBON;Drambon;Drambon;2102;;Drambon;47.333333;5.366667
21234;COM;27;21;212;0;DREE;Drée;Drée;2123;;DrÃ©e;47.35;4.683333
21235;COM;27;21;213;0;DUESME;Duesme;Duesme;2105;;Duesme;47.65;4.683333
21236;COM;27;21;211;1;EBATY;Ébaty;Ébaty;2117;;Ebaty;46.933333;4.783333
21237;COM;27;21;213;1;ECHALOT;Échalot;Échalot;2105;;Echalot;47.616667;4.833333
21238;COM;27;21;212;1;ECHANNAY;Échannay;Échannay;2123;;Echannay;47.283333;4.683333
21239;COM;27;21;211;1;ECHENON;Échenon;Échenon;2104;;Echenon;47.116667;5.283333
21240;COM;27;21;212;1;ECHEVANNES;Échevannes;Échevannes;2116;;Echevannes;47.533333;5.166667
21241;COM;27;21;211;1;ECHEVRONNE;Échevronne;Échevronne;2117;;Echevronne;47.1;4.85
21242;COM;27;21;212;1;ECHIGEY;Échigey;Échigey;2115;;Echigey;47.183333;5.2
21243;COM;27;21;211;1;ECUTIGNY;Écutigny;Écutigny;2101;;Ecutigny;47.083333;4.616667
21244;COM;27;21;211;1;EGUILLY;Éguilly;Éguilly;2101;;Eguilly;47.3;4.5
21245;COM;27;21;212;1;EPAGNY;Épagny;Épagny;2116;;Epagny;47.45;5.066667
21246;COM;27;21;211;1;EPERNAY SOUS GEVREY;Épernay-sous-Gevrey;Épernay-sous-Gevrey;2120;;Epernay-sous-Gevrey;47.183333;5.033333
21247;COM;27;21;213;1;EPOISSES;Époisses;Époisses;2122;;Epoisses;47.5;4.166667
21248;COM;27;21;213;1;ERINGES;Éringes;Éringes;2119;;Eringes;47.6;4.466667
21249;COM;27;21;211;1;ESBARRES;Esbarres;Esbarres;2104;;Esbarres;47.083333;5.216667
21250;COM;27;21;213;1;ESSAROIS;Essarois;Essarois;2105;;Essarois;47.75;4.766667
21251;COM;27;21;211;1;ESSEY;Essey;Essey;2101;;Essey;47.2;4.533333
21252;COM;27;21;213;1;ETAIS;Étais;Étais;2119;;Etais;47.7;4.433333
21253;COM;27;21;213;1;ETALANTE;Étalante;Étalante;2105;;Etalante;47.633333;4.75
21254;COM;27;21;211;5;ETANG VERGY;Étang-Vergy;'L''Étang-Vergy';2118;;'L''Etang-Vergy';47.183333;4.883333
21255;COM;27;21;212;1;ETAULES;Étaules;Étaules;2114;;Etaules;47.4;4.95
21256;COM;27;21;212;1;ETEVAUX;Étevaux;Étevaux;2102;;Etevaux;47.316667;5.316667
21257;COM;27;21;213;1;ETORMAY;Étormay;Étormay;2105;;Etormay;47.6;4.583333
21258;COM;27;21;213;1;ETROCHEY;Étrochey;Étrochey;2105;;Etrochey;47.883333;4.533333
21259;COM;27;21;213;0;FAIN LES MONTBARD;Fain-lès-Montbard;Fain-lès-Montbard;2119;;Fain-lÃ¨s-Montbard;47.6;4.383333
21260;COM;27;21;213;0;FAIN LES MOUTIERS;Fain-lès-Moutiers;Fain-lès-Moutiers;2119;;Fain-lÃ¨s-Moutiers;47.583333;4.216667
21261;COM;27;21;212;0;FAUVERNEY;Fauverney;Fauverney;2115;;Fauverney;47.25;5.15
21262;COM;27;21;213;0;FAVEROLLES LES LUCEY;Faverolles-lès-Lucey;Faverolles-lès-Lucey;2105;;Faverolles-lÃ¨s-Lucey;47.833333;4.866667
21263;COM;27;21;212;0;FENAY;Fénay;Fénay;2118;;FÃ©nay;47.233333;5.066667
21264;COM;27;21;211;2;FETE;Fête;Le Fête;2101;;Le FÃªte;47.183333;4.516667
21265;COM;27;21;211;0;FIXIN;Fixin;Fixin;2118;;Fixin;47.25;4.966667
21266;COM;27;21;212;0;FLACEY;Flacey;Flacey;2114;;Flacey;47.433333;5.15
21267;COM;27;21;211;0;FLAGEY ECHEZEAUX;Flagey-Echézeaux;Flagey-Echézeaux;2120;;Flagey-EchÃ©zeaux;47.166667;4.983333
21268;COM;27;21;212;0;FLAGEY LES AUXONNE;Flagey-lès-Auxonne;Flagey-lès-Auxonne;2102;;Flagey-lÃ¨s-Auxonne;47.133333;5.4
21269;COM;27;21;212;0;FLAMMERANS;Flammerans;Flammerans;2102;;Flammerans;47.233333;5.45
21270;COM;27;21;212;0;FLAVIGNEROT;Flavignerot;Flavignerot;2113;;Flavignerot;47.283333;4.916667
21271;COM;27;21;213;0;FLAVIGNY SUR OZERAIN;Flavigny-sur-Ozerain;Flavigny-sur-Ozerain;2119;;Flavigny-sur-Ozerain;47.5;4.533333
21272;COM;27;21;213;2;VAL LARREY;Val-Larrey;Le Val-Larrey;2122;;FlÃ©e;47.433333;4.333333
21273;COM;27;21;212;0;FLEUREY SUR OUCHE;Fleurey-sur-Ouche;Fleurey-sur-Ouche;2123;;Fleurey-sur-Ouche;47.316667;4.85
21274;COM;27;21;211;0;FOISSY;Foissy;Foissy;2101;;Foissy;47.116667;4.566667
21275;COM;27;21;212;0;FONCEGRIVE;Foncegrive;Foncegrive;2116;;Foncegrive;47.616667;5.166667
21276;COM;27;21;213;0;FONTAINES EN DUESMOIS;Fontaines-en-Duesmois;Fontaines-en-Duesmois;2105;;Fontaines-en-Duesmois;47.65;4.55
21277;COM;27;21;212;0;FONTAINE FRANCAISE;Fontaine-Française;Fontaine-Française;2121;;Fontaine-FranÃ§aise;47.516667;5.366667
21278;COM;27;21;212;0;FONTAINE LES DIJON;Fontaine-lès-Dijon;Fontaine-lès-Dijon;2114;;Fontaine-lÃ¨s-Dijon;;
21279;COM;27;21;213;0;FONTAINES LES SECHES;Fontaines-les-Sèches;Fontaines-les-Sèches;2119;;Fontaines-les-SÃ¨ches;47.783333;4.35
21280;COM;27;21;213;0;FONTANGY;Fontangy;Fontangy;2122;;Fontangy;47.35;4.35
21281;COM;27;21;212;0;FONTENELLE;Fontenelle;Fontenelle;2121;;Fontenelle;;
21282;COM;27;21;213;0;FORLEANS;Forléans;Forléans;2122;;ForlÃ©ans;47.483333;4.2
21283;COM;27;21;212;0;FRAIGNOT ET VESVROTTE;Fraignot-et-Vesvrotte;Fraignot-et-Vesvrotte;2116;;Fraignot-et-Vesvrotte;47.65;4.933333
21284;COM;27;21;212;0;FRANCHEVILLE;Francheville;Francheville;2116;;Francheville;47.45;4.883333
21285;COM;27;21;211;0;FRANXAULT;Franxault;Franxault;2104;;Franxault;47.05;5.283333
21286;COM;27;21;212;0;FRENOIS;Frénois;Frénois;2116;;FrÃ©nois;47.533333;4.9
21287;COM;27;21;213;0;FRESNES;Fresnes;Fresnes;2119;;Fresnes;47.616667;4.45
21288;COM;27;21;213;0;FROLOIS;Frôlois;Frôlois;2119;;FrÃ´lois;47.533333;4.633333
21289;COM;27;21;211;0;FUSSEY;Fussey;Fussey;2120;;Fussey;47.116667;4.833333
21290;COM;27;21;212;0;GEMEAUX;Gemeaux;Gemeaux;2116;;Gemeaux;47.483333;5.133333
21291;COM;27;21;213;0;GENAY;Genay;Genay;2122;;Genay;47.533333;4.3
21292;COM;27;21;212;0;GENLIS;Genlis;Genlis;2115;;Genlis;47.233333;5.216667
21293;COM;27;21;212;0;GERGUEIL;Gergueil;Gergueil;2123;;Gergueil;47.233333;4.816667
21294;COM;27;21;211;0;GERLAND;Gerland;Gerland;2120;;Gerland;47.1;5
21295;COM;27;21;211;0;GEVREY CHAMBERTIN;Gevrey-Chambertin;Gevrey-Chambertin;2118;;Gevrey-Chambertin;47.233333;4.95
21296;COM;27;21;213;0;GEVROLLES;Gevrolles;Gevrolles;2105;;Gevrolles;47.983333;4.7805
21297;COM;27;21;211;0;GILLY LES CITEAUX;Gilly-lès-Cîteaux;Gilly-lès-Cîteaux;2120;;Gilly-lÃ¨s-CÃ®teaux;47.166667;4.983333
21298;COM;27;21;213;0;GISSEY LE VIEIL;Gissey-le-Vieil;Gissey-le-Vieil;2122;;Gissey-le-Vieil;47.316667;4.483333
21299;COM;27;21;213;0;GISSEY SOUS FLAVIGNY;Gissey-sous-Flavigny;Gissey-sous-Flavigny;2119;;Gissey-sous-Flavigny;47.516667;4.583333
21300;COM;27;21;212;0;GISSEY SUR OUCHE;Gissey-sur-Ouche;Gissey-sur-Ouche;2123;;Gissey-sur-Ouche;47.266667;4.766667
21301;COM;27;21;211;0;GLANON;Glanon;Glanon;2104;;Glanon;47.033333;5.1
21302;COM;27;21;213;0;GOMMEVILLE;Gomméville;Gomméville;2105;;GommÃ©ville;47.966667;4.5
21303;COM;27;21;213;4;GOULLES;Goulles;Les Goulles;2105;;Les Goulles;47.883333;4.9
21304;COM;27;21;212;0;GRANCEY LE CHATEAU NEUVELLE;Grancey-le-Château-Neuvelle;Grancey-le-Château-Neuvelle;2116;;Grancey-le-ChÃ¢teau-Neuvelle;;
21305;COM;27;21;213;0;GRANCEY SUR OURCE;Grancey-sur-Ource;Grancey-sur-Ource;2105;;Grancey-sur-Ource;48.0074;4.58666
21306;COM;27;21;212;0;GRENANT LES SOMBERNON;Grenant-lès-Sombernon;Grenant-lès-Sombernon;2123;;Grenant-lÃ¨s-Sombernon;47.266667;4.716667
21307;COM;27;21;213;0;GRESIGNY SAINTE REINE;Grésigny-Sainte-Reine;Grésigny-Sainte-Reine;2119;;GrÃ©signy-Sainte-Reine;47.55;4.5
21308;COM;27;21;213;0;GRIGNON;Grignon;Grignon;2119;;Grignon;47.566667;4.4
21309;COM;27;21;213;0;GRISELLES;Griselles;Griselles;2105;;Griselles;47.866667;4.35
21310;COM;27;21;212;0;GROSBOIS EN MONTAGNE;Grosbois-en-Montagne;Grosbois-en-Montagne;2123;;Grosbois-en-Montagne;47.316667;4.6
21311;COM;27;21;211;0;GROSBOIS LES TICHEY;Grosbois-lès-Tichey;Grosbois-lès-Tichey;2104;;Grosbois-lÃ¨s-Tichey;47;5.233333
21312;COM;27;21;213;0;GURGY LA VILLE;Gurgy-la-Ville;Gurgy-la-Ville;2105;;Gurgy-la-Ville;47.85;4.933333
21313;COM;27;21;213;0;GURGY LE CHATEAU;Gurgy-le-Château;Gurgy-le-Château;2105;;Gurgy-le-ChÃ¢teau;;
21314;COM;27;21;213;1;HAUTEROCHE;Hauteroche;Hauteroche;2119;;Hauteroche;47.5;4.583333
21315;COM;27;21;212;1;HAUTEVILLE LES DIJON;Hauteville-lès-Dijon;Hauteville-lès-Dijon;2114;;Hauteville-lÃ¨s-Dijon;47.366667;5
21316;COM;27;21;212;1;HEUILLEY SUR SAONE;Heuilley-sur-Saône;Heuilley-sur-Saône;2102;;Heuilley-sur-SaÃ´ne;47.333333;5.45
